year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,1,272,Кристиан ПЕТРОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,03:43:02,,,1,3:43:02.0,10:00:30,13:43:32,25,0,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,2,112,Станислав КИРИЛОВ,GAS GAS,СК БУЛДОК РОКЕТС,03:46:41,,,1,3:46:41.0,10:00:00,13:46:41,22,3:39.0,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,3,19,Любомир ИВАНОВ,Beta 300,МСК ПРЕПАРАТОРИТЕ,04:00:24,,,1,4:00:24.9,10:00:00,14:00:24,20,17:22.9,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,4,15,Мартин МАРИНОВ,KTM 300 EXC,ЕК ЛУДА РАБОТА,04:21:48,,,1,4:21:48.0,10:03:00,14:24:48,18,38:46.0,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,5,811,Иван ЦОНЧЕВ,RIEJU MR 300 PRO,АЛБА ДАМАСЦЕНА - МСК,04:22:01,,,1,4:22:01.3,10:03:00,14:25:01,16,38:59.3,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,6,131,Борис ЧАКЪРОВ,HUSQVARNA TE 300,WILD EXTREME RACING,04:24:26,,,1,4:24:26.4,10:01:00,14:25:26,15,41:24.4,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,7,810,Валентин МИЛЕВ,Beta rr300,АЛБА ДАМАСЦЕНА - МСК,04:28:08,,,1,4:28:08.0,10:03:30,14:31:38,14,45:06.0,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,8,393,Симеон НЕНКОВ,KTM 300 EXC,Бухово Екстрийм Тийм,04:28:52,,,1,4:28:52.5,10:01:00,14:29:52,13,45:50.5,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,9,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,04:37:53,,,1,4:37:53.0,10:00:30,14:38:23,12,54:51.0,
2024,hard_enduro_stara_zagora-2024-day1.pdf,ХАРД ЕНДУРО СТАРА ЗАГОРА -CRAZY JOB 2024,1,ПРОФИ,FIN,10,99,Светослав МАРИНОВ,Tesla Y,МСК ЕНДУРО СЕВЛИЕВО,05:35:39,,,1,5:35:39.6,10:01:30,15:37:09,11,1:52:37.6,
